

When: 2025-11-03 18:09:38 Episode: 1 Map: 1
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 18:17:53	 10309	 1479	815	8	 316.76	 2	-1 	0
2025-11-03 18:17:54	 10344	 1548	616	8	 286.88	 1	-8 	0
2025-11-03 18:17:55	 10379	 1581	408	8	 246.45	 -2	-6 	0
2025-11-03 18:17:56	 10414	 1470	277	8	 183.16	 -2	-1 	0
2025-11-03 18:17:57	 10449	 1392	263	-40	 183.16	 0	-1 	0
2025-11-03 18:17:58	 10495	 1392	323	-40	 90.00	 -1	5 	0
2025-11-03 18:17:59	 10530	 1392	523	-40	 119.88	 -1	5 	0
2025-11-03 18:18:00	 10565	 1271	608	-40	 191.95	 -8	-2 	0
2025-11-03 18:18:01	 10600	 1056	693	-8	 79.45	 -3	3 	0
2025-11-03 18:18:06	 10768	 1041	730	0	 33.75	 1	1 	0
2025-11-03 18:18:07	 10803	 1249	810	8	 3.87	 7	1 	0
2025-11-03 18:18:08	 10838	 1521	776	8	 286.52	 5	-6 	0
2025-11-03 18:18:09	 10873	 1583	556	8	 275.98	 0	-7 	0
2025-11-03 18:18:10	 10908	 1573	285	8	 228.52	 -2	-7 	0
2025-11-03 18:18:11	 10943	 1553	212	8	 179.30	 -1	-1 	0
2025-11-03 18:18:12	 10981	 1357	243	0	 170.51	 -14	2 	0
2025-11-03 18:18:13	 11016	 1120	298	8	 101.95	 0	0 	0
2025-11-03 18:18:14	 11051	 1155	411	40	 123.05	 0	0 	0
2025-11-03 18:18:17	 11135	 1120	487	40	 168.75	 -1	0 	0
2025-11-03 18:18:18	 11177	 1023	480	40	 191.60	 -6	-1 	0
2025-11-03 18:18:19	 11219	 1026	401	40	 277.73	 0	-7 	0
2025-11-03 18:18:20	 11268	 1041	316	40	 277.73	 -1	2 	0
2025-11-03 18:18:21	 11303	 1022	458	40	 216.21	 -1	0 	0
2025-11-03 18:18:24	 11387	 1056	1933	0	 270.00	 0	-3 	13
2025-11-03 18:18:25	 11422	 1045	1716	0	 229.57	 -3	-8 	0
2025-11-03 18:18:26	 11457	 848	1634	8	 106.52	 -1	1 	0
2025-11-03 18:18:27	 11492	 834	1827	-24	 159.26	 -3	6 	0
2025-11-03 18:18:28	 11527	 643	1853	-24	 224.30	 -8	-3 	0
2025-11-03 18:18:29	 11562	 501	1636	-24	 271.76	 -2	-8 	0
2025-11-03 18:18:30	 11597	 492	1482	-24	 354.38	 -1	-1 	0
2025-11-03 18:18:31	 11632	 578	1521	-16	 17.23	 0	0 	0
2025-11-03 18:18:32	 11667	 515	1496	-24	 285.82	 1	-6 	0
