When: 2025-11-03 13:15:59 Episode: 1 Map: 3
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 13:23:28	 6560	 4580	3759	32	 187.03	 -1	0 	0
2025-11-03 13:23:30	 6611	 4560	3696	32	 271.41	 -1	-2 	0
2025-11-03 13:23:32	 6670	 4555	3679	32	 225.70	 -2	-2 	0
2025-11-03 13:23:33	 6705	 4406	3521	32	 225.70	 -6	-6 	0
2025-11-03 13:23:34	 6740	 4282	3394	32	 195.82	 -1	-1 	0
2025-11-03 13:23:35	 6775	 4167	3358	32	 148.36	 -4	-1 	0
2025-11-03 13:23:36	 6810	 3974	3371	104	 174.73	 -8	0 	0
2025-11-03 13:23:37	 6845	 3816	3384	112	 109.69	 -1	0 	0
2025-11-03 13:23:41	 6986	 3837	3380	112	 350.16	 5	-1 	0
2025-11-03 13:23:42	 7021	 4086	3344	64	 350.16	 6	-1 	0
2025-11-03 13:23:43	 7056	 4298	3293	32	 0.70	 4	-2 	0
2025-11-03 13:23:44	 7091	 4358	3263	32	 323.79	 4	-3 	0
2025-11-03 13:23:45	 7126	 4481	3127	32	 304.45	 4	-7 	0
2025-11-03 13:23:46	 7161	 4655	2960	32	 37.62	 0	-1 	0
2025-11-03 13:23:47	 7223	 4508	3100	32	 134.30	 -6	6 	0
2025-11-03 13:23:48	 7258	 4324	3303	32	 93.87	 -3	3 	0
2025-11-03 13:23:49	 7293	 4343	3371	32	 5.98	 5	0 	0
2025-11-03 13:23:50	 7328	 4557	3347	104	 23.55	 7	0 	0
2025-11-03 13:23:51	 7363	 4671	3423	112	 48.16	 0	0 	0
2025-11-03 13:23:52	 7398	 4633	3438	112	 357.19	 -1	0 	0
2025-11-03 13:23:54	 7456	 4599	3442	112	 355.43	 -1	0 	0
2025-11-03 13:23:55	 7491	 4673	3436	112	 357.19	 6	-1 	0
2025-11-03 13:23:56	 7526	 4785	3432	112	 81.56	 0	-1 	0
2025-11-03 13:24:00	 7654	 4776	3494	112	 85.08	 -1	6 	0
2025-11-03 13:24:01	 7689	 4721	3746	112	 146.60	 -6	5 	0
2025-11-03 13:24:02	 7724	 4514	3892	112	 194.06	 -8	0 	0
2025-11-03 13:24:03	 7759	 4241	3864	112	 178.24	 -6	-1 	0
2025-11-03 13:24:04	 7813	 4335	3824	112	 188.79	 0	-1 	0
2025-11-03 13:24:06	 7871	 4335	3840	112	 241.52	 0	0 	0
2025-11-03 13:24:07	 7906	 4301	3783	112	 241.52	 -2	-3 	0
2025-11-03 13:24:08	 7941	 4284	3752	112	 180.00	 -1	-1 	0
2025-11-03 13:24:12	 8078	 4334	3775	112	 97.73	 -1	0 	0
2025-11-03 13:24:13	 8113	 4404	3911	112	 4.57	 4	0 	0
2025-11-03 13:24:14	 8148	 4622	3869	112	 329.41	 7	-4 	0
2025-11-03 13:24:15	 8183	 4768	3662	112	 273.16	 0	-5 	0
2025-11-03 13:24:16	 8218	 4755	3443	112	 216.91	 -1	-4 	0
2025-11-03 13:24:17	 8253	 4746	3411	112	 185.27	 -1	-1 	0
2025-11-03 13:24:19	 8342	 4680	3406	112	 195.82	 -4	-1 	0
2025-11-03 13:24:20	 8377	 4618	3388	112	 278.44	 -1	-1 	0
2025-11-03 13:24:21	 8413	 4655	3328	112	 334.69	 0	-2 	0
2025-11-03 13:24:25	 8540	 4657	3312	112	 324.14	 1	-2 	0
2025-11-03 13:24:26	 8575	 4807	3219	112	 262.62	 1	-2 	0
2025-11-03 13:24:27	 8612	 4789	3185	112	 236.25	 -4	-5 	0
2025-11-03 13:24:28	 8647	 4720	3001	112	 264.38	 -1	-4 	0
2025-11-03 13:24:29	 8682	 4645	2923	112	 206.37	 -7	-4 	0
