
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 20:01:12	 1160	 1208	1272	48	 319.22	 4	-5 	0
2025-11-03 20:01:13	 1195	 1208	1216	48	 38.32	 -4	0 	0
2025-11-03 20:01:14	 1230	 1228	1348	48	 52.38	 4	6 	0
2025-11-03 20:01:15	 1265	 1214	1415	48	 161.37	 -5	0 	0
2025-11-03 20:01:16	 1300	 1128	1412	48	 178.95	 -1	-1 	0
2025-11-03 20:01:17	 1335	 1128	1400	48	 178.95	 -1	-2 	0
2025-11-03 20:01:18	 1370	 914	1393	48	 180.70	 -9	0 	0
2025-11-03 20:01:19	 1405	 776	1385	48	 270.35	 -1	-1 	0
2025-11-03 20:01:20	 1440	 762	1415	48	 280.90	 -1	0 	0
2025-11-03 20:01:22	 1488	 721	1346	48	 236.95	 1	1 	0
2025-11-03 20:01:23	 1523	 826	1415	48	 196.52	 2	0 	0
2025-11-03 20:01:24	 1558	 769	1413	48	 205.31	 -7	-2 	0
2025-11-03 20:01:25	 1593	 720	1325	48	 328.36	 -1	-1 	0
2025-11-03 20:01:26	 1628	 853	1304	48	 354.73	 4	-1 	0
2025-11-03 20:01:27	 1663	 1107	1304	48	 345.94	 8	-1 	0
2025-11-03 20:01:28	 1698	 1247	1218	48	 222.89	 0	-2 	0
2025-11-03 20:01:29	 1759	 1168	1295	48	 145.55	 -1	3 	0
2025-11-03 20:01:30	 1794	 1090	1399	48	 119.18	 -2	0 	0
2025-11-03 20:01:31	 1829	 1069	1399	48	 82.27	 -1	0 	0
2025-11-03 20:01:33	 1887	 1180	1399	48	 75.23	 0	0 	0
2025-11-03 20:01:34	 1923	 1176	1398	48	 194.77	 -5	-1 	0
2025-11-03 20:01:35	 1958	 976	1370	48	 115.66	 -3	-1 	0
2025-11-03 20:01:36	 1993	 1003	1395	48	 24.26	 4	1 	0
2025-11-03 20:01:37	 2031	 1026	1399	48	 119.18	 -1	0 	0
2025-11-03 20:01:38	 2066	 990	1410	48	 84.02	 0	3 	0
2025-11-03 20:01:39	 2101	 1000	1533	40	 156.09	 0	0 	0
2025-11-03 20:01:41	 2182	 1022	1532	40	 336.80	 4	-2 	0
2025-11-03 20:01:42	 2217	 1210	1486	40	 17.23	 6	1 	0
2025-11-03 20:01:43	 2252	 1279	1527	40	 85.78	 0	0 	0
2025-11-03 20:01:44	 2289	 1196	1578	40	 119.18	 -6	4 	0
2025-11-03 20:01:45	 2324	 1035	1803	-24	 85.78	 -4	5 	0
2025-11-03 20:01:46	 2359	 1001	1858	-24	 22.50	 -1	0 	0
2025-11-03 20:01:54	 2609	 1116	1831	-24	 357.89	 7	-2 	0
2025-11-03 20:01:55	 2644	 1364	1830	-24	 328.01	 2	0 	0
2025-11-03 20:01:56	 2679	 1439	1793	-24	 296.37	 3	-4 	0
2025-11-03 20:01:57	 2714	 1474	1762	-24	 270.00	 0	-1 	0
2025-11-03 20:01:58	 2761	 1475	1715	-24	 277.03	 0	-1 	0
2025-11-03 20:01:59	 2813	 1511	1661	-24	 303.40	 3	-5 	0
2025-11-03 20:02:00	 2848	 1547	1613	-24	 266.48	 0	-1 	0
2025-11-03 20:02:02	 2894	 1572	1621	-24	 262.97	 0	0 	0
2025-11-03 20:02:03	 2935	 1583	1630	-24	 262.97	 0	0 	0
2025-11-03 20:02:05	 3022	 1448	1544	-24	 189.14	 -6	-1 	0
2025-11-03 20:02:08	 3102	 1436	1544	-24	 350.86	 6	0 	0
2025-11-03 20:02:09	 3137	 1505	1533	-24	 298.12	 0	-2 	0
2025-11-03 20:02:10	 3173	 1518	1513	-24	 301.64	 1	-4 	0
2025-11-03 20:02:11	 3208	 1583	1361	-24	 271.76	 0	-2 	0
2025-11-03 20:02:12	 3243	 1587	1311	-16	 248.91	 0	-2 	0
2025-11-03 20:02:15	 3347	 1585	1294	-16	 227.81	 -2	-3 	0
2025-11-03 20:02:16	 3382	 1510	1160	-24	 206.72	 -1	-2 	0
2025-11-03 20:02:18	 3445	 1500	1145	-24	 180.35	 -3	-1 	0
